"FECHA_CORTE,""FECHA_EMISION"",""MES_FACTURACION"",""COD_EMPRESA"",""RAZON_SOCIAL"",""GRUPO"",""COD_SIS_ELECTR"",""COD_TARIFA"",""ATARIFA"",""USO"",""SUMINISTROS"",""PROMEDIO_CONSUMO"""
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0328,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,178,8"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0014,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,212,4"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0005,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,2,117"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0007,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,5353,207"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0262,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,100"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0007,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,25,875"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0007,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,719,375"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0013,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,10"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0261,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,1,233"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0005,44,BT5D (1E) - Residencial de 101 a 150 kW.h                                                                                                             ,Residencial,1,149"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0005,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,25"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0262,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,31"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0261,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,3,192"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0005,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,1,420"
"20250306,""20220131"",""202201"",EDPE,ENEL DISTRIBUCIÓN PERÚ S.A.A.,PRIVADAS,SE0012,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,16,619"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0060,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,0"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0081,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,4,165"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0060,9,""1P2E-BT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,7"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0068,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,18,62"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0068,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,5,14"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0081,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,1,511"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0081,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,819,8"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0161,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,4,107"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0071,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,63"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0081,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1186,5"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0161,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,439,57"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0060,2,""2P2E-MT                                                                                                                                               "",Industrial,1,6847"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0161,4,""1P2E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,1243"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0060,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,1,58"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0081,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,7,107"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0060,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,1,239"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0060,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,1,710"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0161,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,16"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0068,3,""1P2E-MT Presente en Punta                                                                                                                             "",Comercial,3,2111"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0081,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,9,125"
